,Aire acondicionado,Altura sótano,Ancho de calle,Año de construcción,Año de reforma,Base,Baños a medias por encima ,Baños a medias sótano,Baños enteros por encima,Baños enteros sótano,Calidad chimeneas,Calidad cocina,Calidad garaje,Calidad materiales,Calidad materiales exterior,Calidad vivienda,Calidad y condición de la calefacción,Calidad y condición piscina,Callejón,Cantidad bloques pies cuadrados,Chimeneas,Clasificación,Clasificación sótano zona1,Clasificación sótano zona2,Coches garaje,Cocina por encima,Condición 1,Condición 2,Condición garaje,Condición materiales exterior,Condición sótano,Condición venta,Dormitorios por encima,Estilo tejado,Funcionalidad casa,Geografía del terreno,Localización,Material tejado,Otras características,Pavimento,Pavimento entrada coche,Pendiente,Pes cuadr. baja calidad,Pes cuadr. totales (sin garaje),Pies cuadr. cerramiento,Pies cuadr. cubierta madera,Pies cuadr. piscina,Pies cuadr. poche abierto,Pies cuadr. porcha cerrado,Pies cuadr. segundo piso,Pies cuadr. sótano sin acabar,Pies cuadr. z1 sótano,Pies cuadr. z2 sótano,Pies cuadrados terreno,Plantas,Precio mensual,PrecioAnual,Primer revestimiento exterior,Puertecita sótano,Relieve,ScreenPorch,Segundo revestimiento exterior,Sistema eléctrico,Situación garaje,Tipo de bloque,Tipo de calefacción,Tipo de garaje,Tipo de venta,Tipo de vivienda,Total pies cuadr. sótano,Valla,Valor otras caract.,Vecindario,Zona,PrecioDeVenta
196,Y,Ex,79.0,2007,2007,PConc,0,0.0,2,1.0,Gd,Ex,TA,5,Ex,7,Ex,None,None,205.0,1,20,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Partial,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1726,0,171,0,138,0,0,600.0,1126.0,0.0,9416,1Story,9,2007,CemntBd,No,Reg,266,CmentBd,SBrkr,Fin,Stone,GasA,Attchd,New,1Fam,1726.0,None,0,Somerst,RL,311872
197,Y,TA,174.0,1918,1990,PConc,0,1.0,2,1.0,Ex,Gd,TA,4,Gd,8,Gd,Ex,None,0.0,1,75,GLQ,LwQ,2.0,1,Artery,Norm,TA,Gd,TA,Abnorml,4,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,392,3112,0,0,512,16,552,1360,140.0,1036.0,184.0,25419,2Story,3,2006,Stucco,No,Reg,0,Stucco,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,1360.0,GdPrv,0,NAmes,RL,235000
198,Y,TA,92.0,1912,1950,CBlock,0,0.0,1,0.0,None,TA,None,6,TA,6,Ex,None,None,0.0,0,75,Unf,Unf,0.0,1,Norm,Norm,None,TA,TA,Abnorml,5,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,371,2229,0,0,0,198,30,929,755.0,0.0,0.0,5520,2.5Fin,7,2009,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,None,None,GasA,None,WD,1Fam,755.0,MnPrv,0,OldTown,RM,104000
199,Y,Ex,76.0,2004,2005,PConc,0,0.0,2,1.0,Gd,Ex,TA,5,Gd,8,Ex,None,None,262.0,1,20,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1713,0,0,0,26,0,0,625.0,1088.0,0.0,9591,1Story,1,2009,VinylSd,Av,Reg,170,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,1713.0,None,0,NridgHt,RL,274900
200,Y,Gd,80.0,2003,2004,PConc,0,0.0,2,0.0,None,TA,TA,5,TA,4,Ex,None,None,0.0,0,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1121,0,132,0,64,0,0,1121.0,0.0,0.0,8546,1Story,3,2010,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1121.0,None,0,Edwards,RM,140000
201,Y,TA,75.0,1977,1977,CBlock,0,1.0,2,0.0,Fa,TA,TA,6,TA,6,TA,None,None,0.0,2,20,ALQ,LwQ,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1279,0,238,0,83,0,0,276.0,641.0,279.0,10125,1Story,2,2008,Plywood,No,Reg,0,Plywood,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,1196.0,MnPrv,0,Mitchel,RL,171500
202,Y,Fa,50.0,1924,1950,BrkTil,0,0.0,2,0.0,None,TA,TA,6,TA,6,Gd,None,None,0.0,0,50,LwQ,Unf,1.0,1,Artery,Norm,TA,Gd,TA,Normal,2,Gable,Min1,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1310,0,0,0,0,126,445,0.0,617.0,0.0,7000,1.5Fin,5,2006,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Attchd,COD,1Fam,617.0,None,0,OldTown,RL,112000
203,Y,Gd,70.0,2004,2004,PConc,0,0.0,1,1.0,Gd,Gd,TA,5,Gd,6,Ex,None,None,205.0,1,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,1,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,848,0,149,0,0,0,0,186.0,662.0,0.0,4438,1Story,1,2008,VinylSd,Av,Reg,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,TwnhsE,848.0,None,0,CollgCr,RM,149000
204,Y,TA,50.0,1947,1950,CBlock,1,0.0,1,0.0,None,TA,TA,7,TA,5,TA,None,Grvl,0.0,0,50,LwQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1284,0,0,0,35,0,564,408.0,312.0,0.0,3500,1.5Fin,4,2009,AsbShng,No,Reg,0,AsbShng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,720.0,MnWw,0,OldTown,RM,110000
205,Y,Gd,99.0,1990,1990,PConc,0,0.0,2,0.0,None,TA,TA,5,TA,7,Ex,None,None,0.0,0,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1442,508,0,0,34,0,0,1424.0,0.0,0.0,11851,1Story,5,2009,HdBoard,No,Reg,0,HdBoard,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1424.0,None,0,Gilbert,RL,180500
206,Y,TA,40.0,1962,1962,CBlock,1,0.0,1,0.0,TA,TA,TA,5,TA,5,TA,None,None,0.0,1,20,Unf,Unf,1.0,1,RRAe,Norm,TA,Gd,TA,Normal,3,Gable,Min2,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,1696,0,0,0,30,0,0,1140.0,0.0,0.0,13673,1Story,3,2007,HdBoard,No,IR1,0,HdBoard,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1140.0,None,0,Sawyer,RL,143900
207,Y,TA,73.0,1960,1960,PConc,0,0.0,1,1.0,Po,TA,TA,5,TA,4,TA,None,None,0.0,1,20,ALQ,Rec,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1100,0,355,0,0,0,0,375.0,419.0,306.0,12493,1Story,4,2008,Wd Sdng,No,IR1,0,Wd Sdng,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1100.0,GdWo,0,NAmes,RL,141000
208,Y,Gd,67.0,1988,1989,CBlock,1,0.0,2,1.0,Gd,TA,TA,5,Gd,7,Ex,None,None,128.0,1,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Low,Inside,CompShg,None,Pave,Y,Mod,0,2062,0,60,0,55,0,882,92.0,1065.0,0.0,14364,2Story,4,2007,Plywood,Gd,IR1,154,Plywood,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,1157.0,None,0,SawyerW,RL,277000
209,Y,Gd,75.0,1964,1964,CBlock,0,0.0,1,1.0,None,TA,TA,7,TA,6,Ex,None,None,260.0,0,20,Rec,Unf,2.0,1,Norm,Norm,Gd,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1092,0,0,0,0,0,0,305.0,787.0,0.0,8250,1Story,7,2008,HdBoard,No,Reg,0,HdBoard,SBrkr,RFn,Stone,GasA,Attchd,WD,1Fam,1092.0,MnPrv,0,NAmes,RL,145000
210,N,TA,67.0,1925,1950,CBlock,0,0.0,1,1.0,None,TA,None,6,TA,5,TA,None,None,0.0,0,30,Rec,Unf,0.0,1,Norm,Norm,None,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,864,0,0,0,0,96,0,396.0,468.0,0.0,5604,1Story,4,2008,Stucco,No,Reg,0,Stucco,FuseA,None,None,GasA,None,WD,1Fam,864.0,None,0,Edwards,RL,98000
211,Y,Gd,83.0,2009,2009,PConc,0,0.0,2,0.0,None,Gd,TA,5,TA,6,Ex,None,None,0.0,0,20,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1212,0,100,0,22,0,0,1176.0,36.0,0.0,10420,1Story,3,2010,VinylSd,Mn,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1212.0,None,0,Edwards,RL,186000
212,Y,Gd,72.0,2009,2009,PConc,1,0.0,2,1.0,TA,Gd,TA,5,TA,7,Ex,None,None,0.0,1,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1852,0,168,0,108,0,920,78.0,822.0,0.0,8640,2Story,7,2009,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,New,1Fam,900.0,None,0,Somerst,FV,252678
213,Y,Gd,43.0,1995,1995,PConc,0,1.0,1,0.0,None,TA,TA,5,TA,5,Ex,None,None,0.0,0,20,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,990,0,224,0,0,0,0,274.0,716.0,0.0,13568,1Story,7,2006,VinylSd,No,IR2,0,VinylSd,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,990.0,None,0,CollgCr,RL,156000
214,Y,Gd,70.0,1977,1977,CBlock,1,0.0,1,0.0,None,TA,TA,7,TA,6,Ex,None,None,153.0,0,60,GLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,FR2,CompShg,Shed,Pave,Y,Gtl,0,1392,0,0,0,36,0,703,311.0,378.0,0.0,10900,2Story,3,2010,HdBoard,No,IR1,0,HdBoard,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,689.0,MnPrv,450,CollgCr,RL,161750
215,Y,TA,72.0,1957,1996,CBlock,0,1.0,1,0.0,Fa,Gd,TA,6,TA,5,TA,None,None,64.0,1,20,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Min1,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1236,0,0,0,0,0,0,710.0,360.0,0.0,10011,1Story,5,2006,HdBoard,No,IR1,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,1070.0,MnPrv,0,NAmes,RL,134450
216,Y,Gd,65.0,2004,2004,PConc,0,0.0,2,1.0,None,Gd,TA,5,Gd,7,Ex,None,None,266.0,0,20,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1436,0,139,0,98,0,0,490.0,946.0,0.0,8450,1Story,4,2008,VinylSd,Mn,Reg,0,VinylSd,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,1436.0,None,0,CollgCr,RL,210000
217,N,TA,57.0,1925,1950,CBlock,0,0.0,1,0.0,None,TA,TA,4,TA,4,Fa,None,Grvl,0.0,0,70,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Family,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1328,0,0,0,172,60,518,686.0,0.0,0.0,9906,2Story,9,2006,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,686.0,None,0,OldTown,RM,107000
218,Y,TA,70.0,1939,2006,CBlock,1,1.0,1,0.0,TA,Gd,TA,9,Gd,7,Ex,None,None,312.0,2,50,BLQ,Unf,2.0,1,Norm,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1954,0,0,0,119,150,817,457.0,341.0,0.0,15660,1.5Fin,5,2008,VinylSd,No,IR1,0,VinylSd,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,798.0,None,0,Crawfor,RL,311500
219,Y,Gd,43.0,2005,2006,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,16.0,0,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1248,0,108,0,0,0,0,1232.0,16.0,0.0,3010,1Story,3,2006,VinylSd,Av,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,New,TwnhsE,1248.0,None,0,Blmngtn,RL,167240
220,Y,Gd,73.0,2006,2006,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,0.0,0,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1498,0,351,0,33,0,0,1498.0,0.0,0.0,8990,1Story,4,2006,VinylSd,Mn,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,New,1Fam,1498.0,None,0,CollgCr,RL,204900
221,Y,Gd,64.0,2002,2002,PConc,1,0.0,2,0.0,TA,Gd,TA,5,Gd,6,Ex,None,None,0.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2267,0,120,0,46,0,1257,1010.0,0.0,0.0,8068,2Story,12,2009,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,BuiltIn,ConLI,1Fam,1010.0,None,0,Gilbert,RL,200000
222,Y,Gd,85.0,1975,1975,CBlock,1,0.0,2,1.0,TA,TA,TA,6,TA,6,TA,None,None,0.0,1,60,ALQ,Unf,2.0,1,RRAn,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1552,0,209,0,208,0,741,163.0,550.0,0.0,11475,2Story,2,2006,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,713.0,MnPrv,0,NWAmes,RL,179900
223,Y,TA,70.0,1971,1971,CBlock,0,0.0,1,0.0,None,TA,TA,6,TA,4,Gd,None,None,0.0,0,20,ALQ,LwQ,2.0,1,Norm,Norm,TA,TA,TA,Abnorml,2,Gable,Typ,Lvl,FR2,CompShg,None,Pave,Y,Gtl,0,864,0,216,0,0,0,0,160.0,524.0,180.0,10500,1Story,3,2009,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,864.0,None,0,NAmes,RL,97000
224,Y,Ex,103.0,2003,2003,PConc,0,0.0,2,0.0,Ex,Ex,TA,5,Ex,10,Ex,None,None,922.0,1,20,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2392,0,248,0,105,0,0,2336.0,56.0,0.0,13472,1Story,6,2009,VinylSd,Gd,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,2392.0,None,0,NridgHt,RL,386250
225,Y,TA,21.0,1971,1971,CBlock,1,0.0,2,0.0,None,TA,TA,5,TA,5,TA,None,None,142.0,0,160,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Abnorml,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1302,0,0,0,0,0,672,630.0,0.0,0.0,1680,2Story,5,2009,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Detchd,COD,Twnhs,630.0,None,0,BrDale,RM,112000
226,Y,Gd,82.0,1995,1995,PConc,1,0.0,2,0.0,TA,Gd,TA,5,Gd,7,Ex,None,None,290.0,1,60,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Abnorml,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2520,0,224,0,114,0,1306,638.0,565.0,0.0,9950,2Story,6,2007,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1203.0,None,0,NoRidge,RL,290000
227,Y,TA,21.0,1970,1970,CBlock,1,0.0,1,0.0,None,TA,TA,6,TA,6,TA,None,None,127.0,0,160,Rec,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,987,0,0,0,0,0,504,162.0,321.0,0.0,1869,2Story,9,2008,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Detchd,WD,Twnhs,483.0,None,0,BrDale,RM,106000
228,Y,TA,70.0,1967,1967,CBlock,0,0.0,1,0.0,Fa,TA,TA,5,TA,5,TA,None,None,0.0,1,20,ALQ,Unf,1.0,1,Feedr,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,FR2,CompShg,None,Pave,Y,Gtl,0,912,0,0,0,0,0,0,70.0,842.0,0.0,8521,1Story,5,2010,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,912.0,MnPrv,0,Sawyer,RL,125000
229,Y,Gd,43.0,2005,2006,PConc,0,0.0,2,0.0,TA,Gd,TA,5,Gd,7,Ex,None,None,16.0,1,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1555,0,143,0,20,0,0,1357.0,16.0,0.0,3182,1Story,5,2009,VinylSd,Av,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,TwnhsE,1373.0,None,0,Blmngtn,RL,192500
230,Y,TA,73.0,1959,1959,CBlock,0,0.0,1,1.0,None,TA,TA,6,TA,6,TA,None,None,220.0,0,20,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1194,0,0,0,0,120,0,1194.0,0.0,0.0,8760,1Story,4,2010,MetalSd,No,Reg,0,MetalSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1194.0,None,0,NAmes,RL,148000
231,Y,Gd,174.0,1995,1996,PConc,1,0.0,2,1.0,TA,Ex,TA,5,Gd,8,Ex,None,None,506.0,1,60,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2794,0,0,0,146,202,1304,773.0,689.0,0.0,15138,2Story,7,2009,VinylSd,No,IR1,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,1462.0,None,0,NoRidge,RL,403000
232,Y,TA,21.0,1972,1972,CBlock,1,0.0,1,0.0,Po,TA,TA,5,TA,6,TA,None,None,297.0,1,160,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,987,0,0,0,0,0,504,483.0,0.0,0.0,1680,2Story,6,2006,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Attchd,WD,Twnhs,483.0,None,0,BrDale,RM,94500
233,Y,TA,75.0,1976,1976,CBlock,0,0.0,1,1.0,None,TA,TA,6,TA,5,TA,None,None,0.0,0,20,LwQ,ALQ,1.0,1,Norm,Norm,TA,TA,Gd,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,894,0,365,0,0,0,0,0.0,182.0,712.0,10650,1Story,2,2010,HdBoard,Av,Reg,0,HdBoard,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,894.0,MnPrv,0,CollgCr,RL,128200
234,Y,Gd,64.0,2002,2002,PConc,1,0.0,2,1.0,TA,Gd,TA,5,Gd,6,Ex,None,None,0.0,2,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1960,0,288,0,48,0,1100,235.0,625.0,0.0,7851,2Story,5,2010,VinylSd,No,Reg,0,VinylSd,SBrkr,Fin,None,GasA,BuiltIn,WD,1Fam,860.0,None,0,Gilbert,RL,216500
235,Y,TA,21.0,1971,1971,CBlock,1,0.0,1,0.0,None,TA,TA,3,TA,6,TA,None,None,604.0,0,160,ALQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,987,0,0,0,0,0,504,125.0,358.0,0.0,1680,2Story,8,2008,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Detchd,WD,TwnhsE,483.0,None,0,BrDale,RM,89500
236,Y,Gd,65.0,2004,2004,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,98.0,0,20,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,FR2,CompShg,None,Pave,Y,Gtl,0,1414,0,132,0,105,0,0,1390.0,24.0,0.0,8773,1Story,5,2010,VinylSd,Av,Reg,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1414.0,None,0,CollgCr,RL,185500
237,Y,Gd,67.0,1993,2003,PConc,1,0.0,2,0.0,None,Gd,TA,7,Gd,7,Ex,None,None,0.0,0,60,BLQ,Unf,2.0,1,RRNe,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,1744,238,370,0,70,0,730,594.0,402.0,0.0,9453,2Story,2,2010,HdBoard,No,IR1,0,HdBoard,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,996.0,None,0,SawyerW,RL,194500
238,Y,Ex,93.0,2007,2007,PConc,0,0.0,2,0.0,None,Gd,TA,5,Ex,8,Ex,None,None,254.0,0,20,Unf,Unf,3.0,1,Norm,Norm,TA,TA,TA,Partial,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1694,0,168,0,228,0,0,1694.0,0.0,0.0,12030,1Story,12,2007,VinylSd,No,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,New,1Fam,1694.0,None,0,NridgHt,RL,318000
239,Y,TA,52.0,1945,1950,CBlock,1,0.0,1,0.0,Gd,TA,TA,4,TA,6,TA,None,None,0.0,1,50,LwQ,Unf,1.0,1,Norm,Norm,TA,TA,Fa,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1487,0,0,0,140,0,689,641.0,94.0,0.0,8741,1.5Fin,4,2010,VinylSd,No,Reg,0,VinylSd,FuseA,Unf,None,GasA,Detchd,WD,1Fam,735.0,MnPrv,0,Edwards,RL,113000
240,Y,Gd,75.0,2008,2008,PConc,0,0.0,2,1.0,None,Gd,TA,5,Gd,8,Ex,None,None,36.0,0,20,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1566,0,144,0,168,0,0,488.0,1078.0,0.0,9000,1Story,4,2010,VinylSd,Av,Reg,0,VinylSd,SBrkr,RFn,Stone,GasA,Attchd,WD,1Fam,1566.0,None,0,Somerst,FV,262500
241,Y,TA,40.0,1945,1997,CBlock,0,0.0,1,0.0,None,Gd,None,9,TA,5,Gd,None,None,0.0,0,30,ALQ,Unf,0.0,1,Norm,Norm,None,Gd,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,866,0,58,0,42,0,0,357.0,329.0,0.0,3880,1Story,8,2007,VinylSd,No,Reg,0,VinylSd,SBrkr,None,None,GasA,None,WD,1Fam,686.0,None,0,OldTown,RM,110500
242,N,TA,63.0,1900,1950,BrkTil,0,0.0,1,0.0,None,TA,Fa,4,TA,5,Gd,None,None,0.0,0,50,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1440,0,0,0,0,77,551,540.0,0.0,0.0,5000,1.5Fin,4,2006,Wd Sdng,No,Reg,0,Wd Sdng,FuseA,Unf,None,GasA,Attchd,WD,1Fam,540.0,None,0,OldTown,RM,79000
243,Y,Gd,75.0,1980,1980,CBlock,1,0.0,1,0.0,TA,TA,TA,6,TA,6,TA,None,None,0.0,1,160,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1217,0,0,0,28,0,591,626.0,0.0,0.0,10762,2Story,4,2009,Plywood,No,Reg,0,Plywood,SBrkr,RFn,None,GasA,Attchd,WD,TwnhsE,626.0,None,0,SawyerW,RL,120000
244,Y,Gd,67.0,1994,2002,PConc,1,0.0,2,1.0,Fa,Gd,TA,5,Gd,7,Ex,None,None,0.0,2,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2110,0,0,0,130,0,888,253.0,695.0,0.0,8880,2Story,5,2010,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,948.0,None,0,SawyerW,RL,205000
245,Y,Gd,80.0,1988,1988,CBlock,0,1.0,2,0.0,TA,TA,TA,5,TA,7,Gd,None,None,102.0,1,20,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1872,0,197,0,39,0,0,916.0,929.0,0.0,10400,1Story,6,2006,Wd Sdng,Av,Reg,0,Wd Sdng,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,1845.0,None,0,NWAmes,RL,241500
246,N,Fa,69.0,1910,1950,Stone,0,0.0,2,0.0,None,Fa,Po,8,TA,6,Gd,None,Grvl,0.0,0,190,Unf,Unf,1.0,2,Norm,Norm,Po,Fa,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1928,0,0,0,60,112,1020,1020.0,0.0,0.0,9142,2Story,4,2006,AsbShng,No,Reg,0,AsbShng,FuseP,Unf,None,GasA,Detchd,WD,2fmCon,1020.0,None,0,OldTown,RM,137000
247,Y,TA,75.0,1954,1954,CBlock,0,0.0,1,0.0,TA,TA,TA,5,TA,6,Ex,None,None,0.0,1,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1375,0,0,0,30,0,0,1367.0,0.0,0.0,11310,1Story,6,2006,Wd Sdng,No,Reg,0,BrkFace,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,1367.0,None,0,NAmes,RL,140000
